<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.06.13	15:30:00	1.04714	1.04737	1.04530	1.04657	4887	0	0
2022.06.13	16:00:00	1.04657	1.04686	1.04552	1.04562	4157	0	0
2022.06.13	16:30:00	1.04562	1.04656	1.04354	1.04375	5537	0	0
2022.06.13	17:00:00	1.04376	1.04446	1.04255	1.04342	4414	0	0
2022.06.13	17:30:00	1.04342	1.04419	1.04183	1.04213	3995	0	0
2022.06.13	18:00:00	1.04214	1.04342	1.04212	1.04308	3144	0	0
2022.06.13	18:30:00	1.04308	1.04353	1.04245	1.04344	3244	0	0
2022.06.13	19:00:00	1.04346	1.04561	1.04338	1.04485	3002	0	0
2022.06.13	19:30:00	1.04483	1.04526	1.04372	1.04372	2601	0	0
2022.06.13	20:00:00	1.04372	1.04433	1.04340	1.04394	1786	0	0
2022.06.13	20:30:00	1.04393	1.04585	1.04375	1.04487	2216	0	0
2022.06.13	21:00:00	1.04489	1.04514	1.04310	1.04317	2512	0	0
2022.06.13	21:30:00	1.04317	1.04370	1.04222	1.04249	2597	0	0
2022.06.13	22:00:00	1.04249	1.04498	1.04078	1.04079	7447	0	0
2022.06.13	22:30:00	1.04080	1.04183	1.04036	1.04104	5292	0	0
2022.06.13	23:00:00	1.04104	1.04123	1.03997	1.04032	1984	0	0
2022.06.13	23:30:00	1.04032	1.04106	1.04029	1.04081	456	0	0
2022.06.14	00:00:00	1.04060	1.04088	1.04059	1.04085	76	0	17
2022.06.14	00:30:00	1.04085	1.04086	1.04076	1.04077	67	0	12
2022.06.14	01:00:00	1.04075	1.04141	1.04024	1.04113	834	0	1
2022.06.14	01:30:00	1.04114	1.04148	1.04070	1.04071	987	0	0
2022.06.14	02:00:00	1.04074	1.04143	1.04065	1.04131	543	0	0
2022.06.14	02:30:00	1.04132	1.04164	1.04086	1.04150	432	0	0
2022.06.14	03:00:00	1.04150	1.04220	1.04039	1.04203	2762	0	0
2022.06.14	03:30:00	1.04203	1.04242	1.04177	1.04228	2164	0	0
2022.06.14	04:00:00	1.04225	1.04247	1.04082	1.04097	2442	0	0
2022.06.14	04:30:00	1.04094	1.04104	1.03970	1.04014	2680	0	0
2022.06.14	05:00:00	1.04013	1.04094	1.04001	1.04058	1922	0	0
2022.06.14	05:30:00	1.04058	1.04199	1.04053	1.04175	1659	0	0
2022.06.14	06:00:00	1.04175	1.04246	1.04151	1.04221	1833	0	0
2022.06.14	06:30:00	1.04222	1.04323	1.04163	1.04273	1984	0	0
2022.06.14	07:00:00	1.04272	1.04361	1.04270	1.04316	2335	0	0
2022.06.14	07:30:00	1.04316	1.04316	1.04232	1.04246	1824	0	0
2022.06.14	08:00:00	1.04244	1.04274	1.04178	1.04183	1539	0	0
2022.06.14	08:30:00	1.04183	1.04393	1.04182	1.04386	1806	0	0
2022.06.14	09:00:00	1.04386	1.04417	1.04267	1.04375	2877	0	0
2022.06.14	09:30:00	1.04374	1.04503	1.04363	1.04390	2872	0	0
2022.06.14	10:00:00	1.04391	1.04668	1.04376	1.04606	4612	0	0
2022.06.14	10:30:00	1.04607	1.04751	1.04567	1.04678	3846	0	0
2022.06.14	11:00:00	1.04678	1.04759	1.04631	1.04727	3766	0	0
2022.06.14	11:30:00	1.04725	1.04848	1.04654	1.04656	4570	0	0
2022.06.14	12:00:00	1.04656	1.04666	1.04440	1.04477	4434	0	0
2022.06.14	12:30:00	1.04477	1.04539	1.04331	1.04357	3799	0	0
2022.06.14	13:00:00	1.04357	1.04418	1.04255	1.04276	3190	0	0
2022.06.14	13:30:00	1.04276	1.04383	1.04265	1.04353	3753	0	0
2022.06.14	14:00:00	1.04353	1.04443	1.04325	1.04437	3769	0	0
2022.06.14	14:30:00	1.04437	1.04557	1.04421	1.04421	3713	0	0
2022.06.14	15:00:00	1.04422	1.04570	1.04422	1.04527	3881	0	0
2022.06.14	15:30:00	1.04529	1.04684	1.04480	1.04489	5665	0	0
2022.06.14	16:00:00	1.04489	1.04598	1.04446	1.04481	4554	0	0
2022.06.14	16:30:00	1.04480	1.04524	1.04337	1.04388	6010	0	0
2022.06.14	17:00:00	1.04387	1.04455	1.04160	1.04237	4487	0	0
2022.06.14	17:30:00	1.04237	1.04267	1.04082	1.04102	5363	0	0
2022.06.14	18:00:00	1.04102	1.04233	1.04068	1.04191	4725	0	0
2022.06.14	18:30:00	1.04191	1.04259	1.04088	1.04169	4507	0	0
2022.06.14	19:00:00	1.04169	1.04237	1.04121	1.04228	3627	0	0
2022.06.14	19:30:00	1.04227	1.04245	1.04157	1.04203	3187	0	0
2022.06.14	20:00:00	1.04202	1.04434	1.04201	1.04267	3255	0	0
2022.06.14	20:30:00	1.04265	1.04274	1.04183	1.04189	2668	0	0
2022.06.14	21:00:00	1.04189	1.04312	1.04186	1.04234	2441	0	0
2022.06.14	21:30:00	1.04232	1.04261	1.04110	1.04115	2400	0	0
2022.06.14	22:00:00	1.04114	1.04133	1.03998	1.04110	2485	0	0
2022.06.14	22:30:00	1.04110	1.04154	1.04031	1.04109	3382	0	0
2022.06.14	23:00:00	1.04110	1.04167	1.04104	1.04121	734	0	0
2022.06.14	23:30:00	1.04121	1.04178	1.04121	1.04173	406	0	0
2022.06.15	00:00:00	1.04069	1.04155	1.04069	1.04114	139	0	33
2022.06.15	00:30:00	1.04115	1.04195	1.04115	1.04143	567	0	9
2022.06.15	01:00:00	1.04133	1.04213	1.04131	1.04170	773	0	0
2022.06.15	01:30:00	1.04171	1.04275	1.04166	1.04271	720	0	0
2022.06.15	02:00:00	1.04271	1.04324	1.04247	1.04309	1118	0	0
2022.06.15	02:30:00	1.04308	1.04383	1.04297	1.04369	1128	0	0
2022.06.15	03:00:00	1.04369	1.04407	1.04264	1.04303	2735	0	0
2022.06.15	03:30:00	1.04304	1.04351	1.04274	1.04349	2340	0	0
2022.06.15	04:00:00	1.04349	1.04495	1.04321	1.04489	2497	0	0
2022.06.15	04:30:00	1.04489	1.04518	1.04393	1.04411	2482	0	0
2022.06.15	05:00:00	1.04411	1.04467	1.04394	1.04439	1953	0	0
2022.06.15	05:30:00	1.04439	1.04467	1.04405	1.04452	1799	0	0
2022.06.15	06:00:00	1.04452	1.04474	1.04408	1.04442	998	0	0
2022.06.15	06:30:00	1.04442	1.04458	1.04382	1.04429	1106	0	0
2022.06.15	07:00:00	1.04429	1.04433	1.04294	1.04295	1144	0	0
2022.06.15	07:30:00	1.04295	1.04306	1.04242	1.04267	1133	0	0
2022.06.15	08:00:00	1.04268	1.04356	1.04243	1.04349	2119	0	0
2022.06.15	08:30:00	1.04348	1.04752	1.04346	1.04637	5978	0	0
2022.06.15	09:00:00	1.04638	1.04938	1.04525	1.04862	7838	0	0
2022.06.15	09:30:00	1.04861	1.04945	1.04717	1.04734	4441	0	0
2022.06.15	10:00:00	1.04734	1.04884	1.04639	1.04869	5146	0	0
2022.06.15	10:30:00	1.04869	1.04932	1.04463	1.04663	6764	0	0
2022.06.15	11:00:00	1.04662	1.04903	1.04656	1.04845	5569	0	0
2022.06.15	11:30:00	1.04844	1.05079	1.04762	1.04938	5449	0	0
2022.06.15	12:00:00	1.04937	1.04979	1.04783	1.04809	4458	0	0
2022.06.15	12:30:00	1.04810	1.04953	1.04774	1.04945	4319	0	0
2022.06.15	13:00:00	1.04946	1.04946	1.04719	1.04780	4444	0	0
2022.06.15	13:30:00	1.04781	1.04880	1.04758	1.04820	3734	0	0
2022.06.15	14:00:00	1.04822	1.04893	1.04784	1.04818	4142	0	0
2022.06.15	14:30:00	1.04818	1.04857	1.04553	1.04583	4315	0	0
2022.06.15	15:00:00	1.04583	1.04608	1.04211	1.04253	7264	0	0
2022.06.15	15:30:00	1.04255	1.04394	1.04041	1.04148	7092	0	0
2022.06.15	16:00:00	1.04148	1.04187	1.04030	1.04154	5795	0	0
2022.06.15	16:30:00	1.04154	1.04290	1.04078	1.04262	4668	0	0
2022.06.15	17:00:00	1.04263	1.04321	1.04182	1.04216	3858	0	0
2022.06.15	17:30:00	1.04217	1.04260	1.04090	1.04114	4279	0	0
2022.06.15	18:00:00	1.04114	1.04119	1.03929	1.04062	3265	0	0
2022.06.15	18:30:00	1.04061	1.04074	1.03851	1.03858	3067	0	0
2022.06.15	19:00:00	1.03857	1.03930	1.03850	1.03857	2376	0	0
2022.06.15	19:30:00	1.03859	1.03904	1.03800	1.03818	1980	0	0
2022.06.15	20:00:00	1.03817	1.03967	1.03813	1.03957	1937	0	0
2022.06.15	20:30:00	1.03958	1.04086	1.03928	1.04014	2613	0	0
2022.06.15	21:00:00	1.04013	1.04281	1.03592	1.03837	12873	0	0
2022.06.15	21:30:00	1.03831	1.04549	1.03659	1.04221	13454	0	0
2022.06.15	22:00:00	1.04224	1.04647	1.04145	1.04605	12319	0	0
2022.06.15	22:30:00	1.04605	1.04605	1.04321	1.04541	8748	0	0
2022.06.15	23:00:00	1.04541	1.04697	1.04502	1.04514	3423	0	0
2022.06.15	23:30:00	1.04516	1.04539	1.04446	1.04472	1382	0	0
2022.06.16	00:00:00	1.04421	1.04439	1.04414	1.04430	62	0	17
2022.06.16	00:30:00	1.04430	1.04465	1.04429	1.04455	87	0	5
2022.06.16	01:00:00	1.04449	1.04535	1.04427	1.04496	1541	0	0
2022.06.16	01:30:00	1.04496	1.04505	1.04426	1.04443	512	0	0
2022.06.16	02:00:00	1.04442	1.04500	1.04424	1.04492	608	0	0
2022.06.16	02:30:00	1.04491	1.04588	1.04481	1.04574	1208	0	0
2022.06.16	03:00:00	1.04574	1.04694	1.04573	1.04613	2512	0	0
2022.06.16	03:30:00	1.04613	1.04667	1.04518	1.04528	2245	0	0
2022.06.16	04:00:00	1.04527	1.04588	1.04481	1.04547	2430	0	0
2022.06.16	04:30:00	1.04552	1.04556	1.04309	1.04344	2673	0	0
2022.06.16	05:00:00	1.04344	1.04439	1.04336	1.04359	1567	0	0
2022.06.16	05:30:00	1.04360	1.04460	1.04353	1.04453	1419	0	0
2022.06.16	06:00:00	1.04454	1.04515	1.04440	1.04485	1052	0	0
2022.06.16	06:30:00	1.04486	1.04488	1.04406	1.04431	1460	0	0
2022.06.16	07:00:00	1.04430	1.04436	1.04363	1.04394	1152	0	0
2022.06.16	07:30:00	1.04394	1.04441	1.04358	1.04386	724	0	0
2022.06.16	08:00:00	1.04385	1.04440	1.04377	1.04418	1084	0	0
2022.06.16	08:30:00	1.04418	1.04430	1.04248	1.04293	1792	0	0
2022.06.16	09:00:00	1.04295	1.04357	1.04272	1.04330	2682	0	0
2022.06.16	09:30:00	1.04330	1.04332	1.04083	1.04090	2940	0	0
2022.06.16	10:00:00	1.04089	1.04170	1.03862	1.03940	3668	0	0
2022.06.16	10:30:00	1.03940	1.04090	1.03810	1.03967	6614	0	0
2022.06.16	11:00:00	1.03967	1.04049	1.03851	1.03892	5350	0	0
2022.06.16	11:30:00	1.03890	1.04130	1.03840	1.04095	4871	0	0
2022.06.16	12:00:00	1.04094	1.04245	1.03947	1.04164	4923	0	0
2022.06.16	12:30:00	1.04164	1.04218	1.04083	1.04085	4600	0	0
2022.06.16	13:00:00	1.04085	1.04118	1.03948	1.04081	4384	0	0
2022.06.16	13:30:00	1.04078	1.04122	1.03915	1.04054	4269	0	0
2022.06.16	14:00:00	1.04054	1.04262	1.03932	1.04186	7026	0	0
2022.06.16	14:30:00	1.04185	1.04235	1.03836	1.03851	6155	0	0
2022.06.16	15:00:00	1.03851	1.04177	1.03838	1.04130	5726	0	0
2022.06.16	15:30:00	1.04129	1.04368	1.04114	1.04284	6177	0	0
2022.06.16	16:00:00	1.04284	1.04634	1.04280	1.04628	5284	0	0
2022.06.16	16:30:00	1.04630	1.04736	1.04492	1.04498	6723	0	0
2022.06.16	17:00:00	1.04496	1.04797	1.04353	1.04748	6504	0	0
2022.06.16	17:30:00	1.04748	1.04999	1.04711	1.04945	6629	0	0
2022.06.16	18:00:00	1.04943	1.05178	1.04913	1.05079	5493	0	0
2022.06.16	18:30:00	1.05079	1.05295	1.05009	1.05292	5052	0	0
2022.06.16	19:00:00	1.05292	1.05623	1.05224	1.05569	5660	0	0
2022.06.16	19:30:00	1.05570	1.05731	1.05430	1.05600	5841	0	0
2022.06.16	20:00:00	1.05600	1.05803	1.05545	1.05734	4679	0	0
2022.06.16	20:30:00	1.05735	1.06013	1.05678	1.05849	5290	0	0
2022.06.16	21:00:00	1.05850	1.05850	1.05671	1.05709	3464	0	0
2022.06.16	21:30:00	1.05709	1.05828	1.05655	1.05752	2519	0	0
2022.06.16	22:00:00	1.05752	1.05828	1.05679	1.05730	2825	0	0
2022.06.16	22:30:00	1.05730	1.05744	1.05550	1.05608	2486	0	0
2022.06.16	23:00:00	1.05605	1.05610	1.05458	1.05471	1428	0	0
2022.06.16	23:30:00	1.05473	1.05536	1.05468	1.05499	663	0	0
2022.06.17	00:00:00	1.05464	1.05509	1.05450	1.05509	97	0	25
2022.06.17	00:30:00	1.05507	1.05529	1.05500	1.05528	178	0	4
2022.06.17	01:00:00	1.05523	1.05606	1.05473	1.05478	1073	0	0
2022.06.17	01:30:00	1.05477	1.05493	1.05451	1.05480	579	0	0
2022.06.17	02:00:00	1.05480	1.05510	1.05438	1.05473	982	0	0
2022.06.17	02:30:00	1.05473	1.05513	1.05461	1.05465	1309	0	0
2022.06.17	03:00:00	1.05466	1.05521	1.05410	1.05415	3619	0	0
2022.06.17	03:30:00	1.05411	1.05426	1.05354	1.05409	3954	0	0
2022.06.17	04:00:00	1.05409	1.05427	1.05283	1.05393	3802	0	0
2022.06.17	04:30:00	1.05392	1.05420	1.05331	1.05338	3702	0	0
2022.06.17	05:00:00	1.05339	1.05353	1.05276	1.05320	3375	0	0
2022.06.17	05:30:00	1.05320	1.05392	1.05222	1.05269	6166	0	0
2022.06.17	06:00:00	1.05267	1.05370	1.05260	1.05270	4080	0	0
2022.06.17	06:30:00	1.05271	1.05305	1.05176	1.05207	2863	0	0
2022.06.17	07:00:00	1.05207	1.05301	1.05203	1.05245	2378	0	0
2022.06.17	07:30:00	1.05244	1.05283	1.05212	1.05277	2073	0	0
2022.06.17	08:00:00	1.05278	1.05287	1.05211	1.05226	2319	0	0
2022.06.17	08:30:00	1.05225	1.05286	1.05183	1.05184	2543	0	0
2022.06.17	09:00:00	1.05184	1.05206	1.05097	1.05179	3370	0	0
2022.06.17	09:30:00	1.05180	1.05184	1.04997	1.05004	4901	0	0
2022.06.17	10:00:00	1.05003	1.05267	1.04940	1.05263	5289	0	0
2022.06.17	10:30:00	1.05264	1.05307	1.05141	1.05176	4751	0	0
2022.06.17	11:00:00	1.05175	1.05186	1.05002	1.05016	4507	0	0
2022.06.17	11:30:00	1.05016	1.05283	1.05000	1.05198	5392	0	0
2022.06.17	12:00:00	1.05198	1.05361	1.05168	1.05179	4502	0	0
2022.06.17	12:30:00	1.05178	1.05293	1.05106	1.05179	4062	0	0
2022.06.17	13:00:00	1.05178	1.05266	1.05126	1.05150	3353	0	0
2022.06.17	13:30:00	1.05151	1.05267	1.05122	1.05202	3114	0	0
2022.06.17	14:00:00	1.05203	1.05234	1.05071	1.05133	3854	0	0
2022.06.17	14:30:00	1.05133	1.05145	1.04835	1.04860	3779	0	0
2022.06.17	15:00:00	1.04858	1.04927	1.04756	1.04922	4506	0	0
2022.06.17	15:30:00	1.04922	1.05082	1.04875	1.04948	4304	0	0
2022.06.17	16:00:00	1.04947	1.05001	1.04815	1.04867	3915	0	0
2022.06.17	16:30:00	1.04868	1.04902	1.04740	1.04845	5630	0	0
2022.06.17	17:00:00	1.04844	1.04872	1.04525	1.04658	6275	0	0
2022.06.17	17:30:00	1.04657	1.04663	1.04445	1.04583	5605	0	0
2022.06.17	18:00:00	1.04584	1.04777	1.04548	1.04631	5216	0	0
2022.06.17	18:30:00	1.04633	1.04752	1.04627	1.04735	3595	0	0
2022.06.17	19:00:00	1.04735	1.04765	1.04670	1.04697	3089	0	0
2022.06.17	19:30:00	1.04696	1.04732	1.04649	1.04675	2413	0	0
2022.06.17	20:00:00	1.04677	1.04831	1.04667	1.04787	2308	0	0
2022.06.17	20:30:00	1.04790	1.04998	1.04778	1.04907	2474	0	0
2022.06.17	21:00:00	1.04907	1.05028	1.04907	1.04974	1953	0	0
2022.06.17	21:30:00	1.04977	1.04999	1.04903	1.04913	2007	0	0
2022.06.17	22:00:00	1.04913	1.04978	1.04880	1.04942	1965	0	0
2022.06.17	22:30:00	1.04942	1.04969	1.04913	1.04946	1512	0	0
2022.06.17	23:00:00	1.04946	1.04977	1.04894	1.04976	675	0	0
2022.06.17	23:30:00	1.04976	1.05001	1.04930	1.04930	548	0	0
2022.06.20	00:00:00	1.04776	1.04903	1.04771	1.04895	113	0	22
2022.06.20	00:30:00	1.04894	1.04925	1.04827	1.04878	185	0	2
2022.06.20	01:00:00	1.04878	1.04915	1.04748	1.04844	853	0	0
2022.06.20	01:30:00	1.04845	1.04912	1.04838	1.04906	756	0	0
2022.06.20	02:00:00	1.04907	1.04918	1.04847	1.04876	1443	0	0
2022.06.20	02:30:00	1.04876	1.04931	1.04862	1.04900	1359	0	0
2022.06.20	03:00:00	1.04901	1.04952	1.04852	1.04918	3169	0	0
2022.06.20	03:30:00	1.04917	1.04969	1.04890	1.04932	1725	0	0
2022.06.20	04:00:00	1.04932	1.05003	1.04932	1.04967	1935	0	0
2022.06.20	04:30:00	1.04967	1.04993	1.04911	1.04932	2586	0	0
2022.06.20	05:00:00	1.04931	1.05054	1.04926	1.05024	2142	0	0
2022.06.20	05:30:00	1.05023	1.05238	1.05023	1.05184	2964	0	0
2022.06.20	06:00:00	1.05184	1.05264	1.05184	1.05194	2171	0	0
2022.06.20	06:30:00	1.05194	1.05288	1.05185	1.05285	1785	0	0
2022.06.20	07:00:00	1.05285	1.05305	1.05226	1.05290	1741	0	0
2022.06.20	07:30:00	1.05290	1.05297	1.05226	1.05231	1115	0	0
2022.06.20	08:00:00	1.05231	1.05294	1.05220	1.05241	1838	0	0
2022.06.20	08:30:00	1.05241	1.05317	1.05220	1.05291	2097	0	0
2022.06.20	09:00:00	1.05292	1.05430	1.05248	1.05289	4306	0	0
2022.06.20	09:30:00	1.05289	1.05317	1.05237	1.05246	3686	0	0
2022.06.20	10:00:00	1.05246	1.05301	1.05136	1.05225	4153	0	0
2022.06.20	10:30:00	1.05225	1.05255	1.05102	1.05171	3974	0	0
2022.06.20	11:00:00	1.05172	1.05216	1.05120	1.05158	2758	0	0
2022.06.20	11:30:00	1.05159	1.05275	1.05121	1.05246	2716	0	0
2022.06.20	12:00:00	1.05245	1.05460	1.05243	1.05423	3341	0	0
2022.06.20	12:30:00	1.05422	1.05423	1.05312	1.05328	2730	0	0
2022.06.20	13:00:00	1.05330	1.05340	1.05243	1.05280	2341	0	0
2022.06.20	13:30:00	1.05281	1.05379	1.05252	1.05320	2454	0	0
2022.06.20	14:00:00	1.05321	1.05341	1.05202	1.05255	2331	0	0
2022.06.20	14:30:00	1.05255	1.05356	1.05226	1.05260	2392	0	0
2022.06.20	15:00:00	1.05258	1.05278	1.05149	1.05199	1885	0	0
2022.06.20	15:30:00	1.05200	1.05231	1.05162	1.05173	1644	0	0
2022.06.20	16:00:00	1.05173	1.05223	1.05075	1.05194	2545	0	0
2022.06.20	16:30:00	1.05194	1.05250	1.05147	1.05186	2404	0	0
2022.06.20	17:00:00	1.05185	1.05362	1.05184	1.05318	2235	0	0
2022.06.20	17:30:00	1.05318	1.05418	1.05270	1.05351	2554	0	0
2022.06.20	18:00:00	1.05351	1.05356	1.05237	1.05294	1997	0	0
2022.06.20	18:30:00	1.05295	1.05381	1.05264	1.05379	1529	0	0
2022.06.20	19:00:00	1.05378	1.05384	1.05225	1.05247	1321	0	0
2022.06.20	19:30:00	1.05254	1.05260	1.05192	1.05234	929	0	0
2022.06.20	20:00:00	1.05234	1.05234	1.05111	1.05116	517	0	0
2022.06.20	20:30:00	1.05121	1.05151	1.05060	1.05060	651	0	0
2022.06.20	21:00:00	1.05061	1.05076	1.04988	1.05043	1023	0	0
2022.06.20	21:30:00	1.05043	1.05063	1.04987	1.04992	571	0	0
2022.06.20	22:00:00	1.04992	1.05034	1.04981	1.05031	717	0	0
2022.06.20	22:30:00	1.05034	1.05120	1.05031	1.05112	312	0	0
2022.06.20	23:00:00	1.05115	1.05146	1.05092	1.05094	586	0	0
2022.06.20	23:30:00	1.05094	1.05121	1.05094	1.05106	218	0	1
2022.06.21	00:00:00	1.05067	1.05101	1.05062	1.05097	73	0	18
2022.06.21	00:30:00	1.05097	1.05112	1.05091	1.05112	87	0	12
2022.06.21	01:00:00	1.05112	1.05130	1.05089	1.05105	301	0	0
2022.06.21	01:30:00	1.05105	1.05187	1.05105	1.05182	528	0	0
2022.06.21	02:00:00	1.05182	1.05184	1.05150	1.05173	761	0	0
2022.06.21	02:30:00	1.05173	1.05211	1.05138	1.05174	990	0	0
2022.06.21	03:00:00	1.05176	1.05273	1.05167	1.05272	2013	0	0
2022.06.21	03:30:00	1.05272	1.05332	1.05193	1.05328	2034	0	0
2022.06.21	04:00:00	1.05327	1.05425	1.05316	1.05344	1568	0	0
2022.06.21	04:30:00	1.05344	1.05372	1.05303	1.05340	1791	0	0
2022.06.21	05:00:00	1.05340	1.05410	1.05314	1.05337	1069	0	0
2022.06.21	05:30:00	1.05337	1.05357	1.05315	1.05335	872	0	0
2022.06.21	06:00:00	1.05338	1.05340	1.05229	1.05287	1189	0	0
2022.06.21	06:30:00	1.05286	1.05323	1.05253	1.05321	972	0	0
2022.06.21	07:00:00	1.05319	1.05329	1.05263	1.05268	668	0	0
2022.06.21	07:30:00	1.05269	1.05273	1.05207	1.05223	829	0	0
2022.06.21	08:00:00	1.05223	1.05257	1.05189	1.05190	794	0	0
2022.06.21	08:30:00	1.05190	1.05192	1.05132	1.05185	1297	0	0
2022.06.21	09:00:00	1.05187	1.05219	1.05147	1.05203	1567	0	0
2022.06.21	09:30:00	1.05201	1.05328	1.05191	1.05324	2633	0	0
2022.06.21	10:00:00	1.05322	1.05536	1.05317	1.05469	3490	0	0
2022.06.21	10:30:00	1.05469	1.05649	1.05446	1.05568	3624	0	0
2022.06.21	11:00:00	1.05567	1.05688	1.05538	1.05632	3236	0	0
2022.06.21	11:30:00	1.05632	1.05794	1.05628	1.05784	3222	0	0
2022.06.21	12:00:00	1.05785	1.05827	1.05728	1.05778	2320	0	0
2022.06.21	12:30:00	1.05779	1.05793	1.05661	1.05680	1936	0	0
2022.06.21	13:00:00	1.05681	1.05683	1.05507	1.05599	2445	0	0
2022.06.21	13:30:00	1.05598	1.05672	1.05514	1.05522	2499	0	0
2022.06.21	14:00:00	1.05523	1.05569	1.05443	1.05508	2827	0	0
2022.06.21	14:30:00	1.05508	1.05601	1.05458	1.05501	3697	0	0
2022.06.21	15:00:00	1.05501	1.05623	1.05459	1.05560	3591	0	0
2022.06.21	15:30:00	1.05559	1.05631	1.05485	1.05519	3578	0	0
2022.06.21	16:00:00	1.05519	1.05579	1.05455	1.05480	3247	0	0
2022.06.21	16:30:00	1.05480	1.05618	1.05477	1.05591	3758	0	0
2022.06.21	17:00:00	1.05590	1.05618	1.05445	1.05510	3592	0	0
2022.06.21	17:30:00	1.05510	1.05663	1.05473	1.05654	3970	0	0
2022.06.21	18:00:00	1.05652	1.05663	1.05487	1.05583	2514	0	0
2022.06.21	18:30:00	1.05583	1.05663	1.05468	1.05486	2503	0	0
2022.06.21	19:00:00	1.05486	1.05488	1.05291	1.05341	2375	0	0
2022.06.21	19:30:00	1.05342	1.05378	1.05281	1.05342	1543	0	0
2022.06.21	20:00:00	1.05342	1.05379	1.05284	1.05287	1563	0	0
2022.06.21	20:30:00	1.05287	1.05405	1.05272	1.05389	1400	0	0
2022.06.21	21:00:00	1.05389	1.05397	1.05299	1.05331	1151	0	0
2022.06.21	21:30:00	1.05333	1.05360	1.05189	1.05314	1554	0	0
2022.06.21	22:00:00	1.05315	1.05399	1.05312	1.05398	1225	0	0
2022.06.21	22:30:00	1.05398	1.05404	1.05290	1.05315	1440	0	0
2022.06.21	23:00:00	1.05314	1.05318	1.05287	1.05291	490	0	0
2022.06.21	23:30:00	1.05293	1.05353	1.05293	1.05345	232	0	0
2022.06.22	00:00:00	1.05309	1.05348	1.05309	1.05346	81	0	15
2022.06.22	00:30:00	1.05346	1.05349	1.05341	1.05345	52	0	13
2022.06.22	01:00:00	1.05346	1.05357	1.05325	1.05345	287	0	0
2022.06.22	01:30:00	1.05345	1.05388	1.05332	1.05379	419	0	0
2022.06.22	02:00:00	1.05384	1.05385	1.05314	1.05323	984	0	0
2022.06.22	02:30:00	1.05323	1.05360	1.05311	1.05313	884	0	0
2022.06.22	03:00:00	1.05316	1.05316	1.05184	1.05254	1940	0	0
2022.06.22	03:30:00	1.05254	1.05256	1.05104	1.05125	1614	0	0
2022.06.22	04:00:00	1.05125	1.05156	1.05084	1.05144	1688	0	0
2022.06.22	04:30:00	1.05144	1.05147	1.05022	1.05075	2323	0	0
2022.06.22	05:00:00	1.05076	1.05152	1.05070	1.05149	1019	0	0
2022.06.22	05:30:00	1.05150	1.05153	1.05071	1.05099	1421	0	0
2022.06.22	06:00:00	1.05098	1.05120	1.05069	1.05118	1143	0	0
2022.06.22	06:30:00	1.05118	1.05140	1.05104	1.05108	652	0	0
2022.06.22	07:00:00	1.05108	1.05138	1.05078	1.05113	600	0	0
2022.06.22	07:30:00	1.05114	1.05127	1.04936	1.04964	1126	0	0
2022.06.22	08:00:00	1.04964	1.04986	1.04925	1.04975	1210	0	0
2022.06.22	08:30:00	1.04975	1.04980	1.04860	1.04885	1474	0	0
2022.06.22	09:00:00	1.04886	1.05085	1.04885	1.05068	2259	0	0
2022.06.22	09:30:00	1.05068	1.05074	1.04831	1.04916	3843	0	0
2022.06.22	10:00:00	1.04916	1.04954	1.04690	1.04904	5596	0	0
2022.06.22	10:30:00	1.04904	1.05079	1.04889	1.05048	4596	0	0
2022.06.22	11:00:00	1.05048	1.05141	1.04937	1.05100	4246	0	0
2022.06.22	11:30:00	1.05100	1.05141	1.04993	1.05078	3551	0	0
2022.06.22	12:00:00	1.05077	1.05173	1.05045	1.05086	3027	0	0
2022.06.22	12:30:00	1.05086	1.05247	1.05049	1.05192	3588	0	0
2022.06.22	13:00:00	1.05192	1.05280	1.05153	1.05216	3031	0	0
2022.06.22	13:30:00	1.05219	1.05269	1.05192	1.05204	2455	0	0
2022.06.22	14:00:00	1.05202	1.05277	1.05175	1.05254	3243	0	0
2022.06.22	14:30:00	1.05254	1.05290	1.05101	1.05116	3141	0	0
2022.06.22	15:00:00	1.05114	1.05270	1.05113	1.05254	2922	0	0
2022.06.22	15:30:00	1.05254	1.05356	1.05149	1.05309	3892	0	0
2022.06.22	16:00:00	1.05309	1.05501	1.05306	1.05427	4563	0	0
2022.06.22	16:30:00	1.05426	1.05701	1.05365	1.05598	7465	0	0
2022.06.22	17:00:00	1.05597	1.05695	1.05524	1.05666	5103	0	0
2022.06.22	17:30:00	1.05665	1.06059	1.05653	1.05972	5545	0	0
2022.06.22	18:00:00	1.05971	1.05973	1.05836	1.05931	3527	0	0
2022.06.22	18:30:00	1.05932	1.05974	1.05799	1.05799	3554	0	0
2022.06.22	19:00:00	1.05801	1.05896	1.05774	1.05867	2940	0	0
2022.06.22	19:30:00	1.05866	1.05866	1.05703	1.05751	2313	0	0
2022.06.22	20:00:00	1.05750	1.05832	1.05690	1.05825	2121	0	0
2022.06.22	20:30:00	1.05825	1.05832	1.05752	1.05785	1319	0	0
2022.06.22	21:00:00	1.05785	1.05845	1.05751	1.05766	1585	0	0
2022.06.22	21:30:00	1.05766	1.05783	1.05656	1.05670	1428	0	0
